x bayesfilter_mean bayesfilter_std bayesfilter_se leaky_mean leaky_std leaky_se pf1_mean pf1_std pf1_se pf10_mean pf10_std pf10_se pf20_mean pf20_std pf20_se smileOriginal_mean smileOriginal_std smileOriginal_se smileextended_mean smileextended_std smileextended_se tsor1_mean tsor1_std tsor1_se tsor10_mean tsor10_std tsor10_se tsor20_mean tsor20_std tsor20_se tsorOriginal1_mean tsorOriginal1_std tsorOriginal1_se tsorOriginal10_mean tsorOriginal10_std tsorOriginal10_se tsorOriginal20_mean tsorOriginal20_std tsorOriginal20_se
11 0.044780610249597536 0.06904847267955058 0.0016097008193832717 0.10853493905294988 0.0713440367895775 0.0016632164336388715 0.36830628957938893 0.406247039925238 0.009470682951591978 0.11087314724801033 0.18931434902453972 0.004413413518356706 0.07862403861547411 0.13532247425058852 0.0031547214475412463 0.3399617758682821 0.15776752359222007 0.003677974358347809 0.09301989110471244 0.07645648861694043 0.0017824010814116943 0.4814987191811627 0.22915845390296358 0.0053422840028357465 0.04594729952136338 0.07123352384323277 0.0016606400872928898 0.045045032634754886 0.06955464433233702 0.001621501006883729 0.3752662314610497 0.412343407459483 0.00961280525255407 0.04495870580941704 0.0695229366791429 0.0016207618184071908 0.04484742588253096 0.06902182052521506 0.0016090794878315757
12 0.039551452659036174 0.06038292117791522 0.0014076841083500455 0.09081806090596861 0.06183006132036434 0.0014414207368758298 0.35442637444341213 0.398355264408704 0.009286704986223951 0.10098569431658086 0.17740517646001597 0.004135779501392155 0.07051959930449075 0.12594735777616442 0.00293616291778591 0.3362397041313502 0.15498222399861603 0.00361304172676217 0.08155905492028998 0.06904258618519685 0.0016095635897760581 0.48135859268082665 0.22892006551268132 0.005336726544831574 0.04070097160810059 0.06293756356864574 0.001467239516167314 0.03988298881371324 0.06109325327945766 0.0014242438108534397 0.36233307313846813 0.4044085532844283 0.009427823010780965 0.03971341493815009 0.06096146316278249 0.001421171437916486 0.039637466395412144 0.060345184026092326 0.0014068043564619418
13 0.03659285946190552 0.05467214860594946 0.001274551036296921 0.07684895466125194 0.05366401827195167 0.0012510488767022746 0.3444838857259664 0.3933809171324289 0.00917073991739936 0.09236523803823972 0.16668127985248815 0.003885777372652364 0.0644913335600677 0.11789915444489565 0.002748538210183314 0.3369835776125536 0.15558020167900177 0.0036269821533166722 0.07290010357913451 0.06318426418675474 0.0014729907539818765 0.48115112255352316 0.22877036933869616 0.0053332367347811655 0.03765374747080176 0.05676367220570474 0.0013233099316299181 0.03688030420107042 0.055179633558899883 0.0012863818402653181 0.34973521648090594 0.39825649991522977 0.009284402527097748 0.03674897302143919 0.05548858992629129 0.0012935844227185418 0.0366725800356495 0.054863336841357795 0.0012790081350168524
14 0.03375774645958933 0.05501730692441661 0.0012825975810862899 0.06560324471275086 0.048174812125386324 0.001123081098574913 0.33311392045912397 0.3858544350431414 0.008995277898964479 0.0849110040266243 0.15724798841070076 0.00366586263197739 0.059532707290476154 0.11268276560127148 0.0026269305182250475 0.3389601296535874 0.1566151995402065 0.0036511106653689686 0.06551387240528511 0.05870647471916351 0.0013686017487614598 0.48097998961687194 0.2286138549628259 0.005329587974579722 0.034806903311442344 0.05768554698868987 0.0013448012483231464 0.03408994512827617 0.05585389345963497 0.0013021006052512957 0.34092562127155124 0.3931433441055097 0.009165201467651601 0.033926250705582896 0.05577160586698787 0.0013001822658562472 0.03378807376693704 0.05513287862280886 0.0012852918601974719
15 0.03269557117812334 0.054944971836853464 0.001280911260662362 0.057007495162953024 0.0439069345534168 0.0010235856896538486 0.32328972850977233 0.3807925312619401 0.008877271658593979 0.07952797473562273 0.1485126190241473 0.0034622182831094816 0.056024820173152995 0.10476519613811922 0.002442351228375893 0.3413318417635283 0.15889469135807646 0.0037042515923816736 0.05989574363864687 0.05360952890406921 0.0012497785867635655 0.48081770195614704 0.22847042824484431 0.005326244321976023 0.03365401416892597 0.05721681481886905 0.0013338738732697757 0.03297825757518142 0.05570615350896085 0.0012986563998919755 0.3305157396093075 0.3860605815005329 0.009000083713032462 0.03288559770164232 0.05547330713185945 0.0012932281407362657 0.032692496327011315 0.05500769306255091 0.0012823734567759019
16 0.029886664507243667 0.05166656783390676 0.0012044830732598098 0.04984601216195135 0.04178283605228043 0.0009740673880167058 0.31233372919191255 0.37369122611327127 0.008711721628696094 0.07097457150051774 0.1359104791932204 0.0031684293834480792 0.051785025164061894 0.10115423074333425 0.0023581701635502343 0.3410969558455391 0.15958987444991168 0.0037204581317752663 0.05509562806953552 0.05026436440072236 0.0011717940371704213 0.48065751645900373 0.22833285517626087 0.005323037133277562 0.030731460222093842 0.0533398813405253 0.001243492395525191 0.03010499723055333 0.05204466284719535 0.001213297458706392 0.32027448527125796 0.37930945818047035 0.00884269733910792 0.030060060581224766 0.051992300059174885 0.0012120767449163433 0.02994183885578361 0.051600884571678884 0.0012029518243135996
17 0.02635705718224931 0.04119210578755725 0.0009602959177110198 0.04344273032153648 0.03816840103036355 0.000889805437091464 0.3016498897352985 0.3673195263970601 0.008563180613145335 0.06670850408772282 0.13086288187433198 0.0030507566641999697 0.04723964022436726 0.09369682186330962 0.0021843184226093093 0.33719612419877126 0.15397452895809094 0.0035895497149989308 0.05025545253368098 0.0469381091913041 0.0010942503127649985 0.48049313304179514 0.22821523416994072 0.005320295079428972 0.027036858172541863 0.04252827041224942 0.0009914454161391714 0.02655670191979234 0.04163706023950663 0.0009706689718582882 0.3077437586736642 0.37267178036289805 0.008687955677097015 0.026535142494813268 0.04177287716088207 0.000973835220163863 0.026428963219227605 0.04155051860901747 0.0009686514596946857
18 0.026070681333643504 0.051008702615758884 0.0011891465112823859 0.03816007905942143 0.035468734135170085 0.0008268691280810864 0.2944408801112146 0.3643569079466352 0.00849411421439527 0.06175627117891455 0.12579265881016352 0.0029325564795452687 0.044736496918477725 0.09540034944814459 0.0022240321142050247 0.3370815934266538 0.1582590538212289 0.003689433215896464 0.04591668896113519 0.044047631427486446 0.0010268657024432068 0.48034903797327233 0.2280578422497214 0.005316625861369405 0.02663472238021979 0.05140120211648879 0.0011982967030739497 0.026214403519990142 0.05070891843503022 0.0011821577565332892 0.29858870361640627 0.36742276586023387 0.008565587395540577 0.026199302653290242 0.050975924568533 0.001188382369116314 0.026131725508768827 0.05092416959864606 0.0011871758251595665
19 0.023727886586466934 0.04131050938128518 0.0009630562157226255 0.03466516062559132 0.03400324910104749 0.0007927048320629978 0.28521969626172755 0.35611675432040885 0.008302014642467895 0.05737971180036863 0.1174262777908014 0.0027375142163421273 0.04083239638767833 0.08502297280717719 0.0019821082738394544 0.341187048151337 0.15828948551549252 0.0036901426584270572 0.04311549306064532 0.04093873157697431 0.0009543891009697027 0.480193664428351 0.2279235840166773 0.005313495950172918 0.024376309612042322 0.04295503753219345 0.0010013944759228383 0.02397489487244735 0.04207953974108752 0.000980984328427587 0.2920741099224683 0.36383533987198924 0.008481955095959469 0.023971343500996098 0.041752034936383665 0.0009733493332998833 0.023818559449314276 0.041572479627784854 0.0009691634285845467
20 0.021838268419115944 0.03679778141202516 0.0008578527024822376 0.03121272242670607 0.03173392897639155 0.0007398010338710436 0.27635808495683245 0.3506466523754546 0.008174492233337032 0.05391801475565976 0.11319773165476794 0.002638935726249197 0.03731412788910302 0.07796238485794385 0.0018175074685478619 0.33940642342103783 0.15889313902466923 0.0037042154034225175 0.040027635656795534 0.03745822489008014 0.0008732493704536683 0.480051720814318 0.227800451814149 0.005310625415900247 0.022318100719512866 0.03756525813495663 0.0008757445958408906 0.022020123041616782 0.037175831228840314 0.0008666660342806002 0.2820795957410663 0.35775148853823746 0.0083401245804259 0.022026269012834963 0.037063959488243974 0.0008640580108802927 0.021891098796150223 0.0368805752149723 0.0008597828429657555
21 0.021287248243027627 0.043902241972765106 0.0010234762933033295 0.028548395119842772 0.03120893476451049 0.000727562043199108 0.26612909022321685 0.3425624445698508 0.007986028167098546 0.05060198308715586 0.10688591545867188 0.0024917907524594804 0.0362128668419929 0.07937812359931923 0.0018505120481364776 0.34075703345639824 0.15716798279229596 0.0036639974913811723 0.03763308473990791 0.03572672807312551 0.0008328836427720936 0.4799133436697943 0.22766258504173817 0.005307411380196005 0.021877231700067022 0.04528196412101957 0.0010556412317354032 0.021572403529491187 0.04471162901458904 0.0010423452260090351 0.2776253199537199 0.3535433985471543 0.008242022976671074 0.021457282669345143 0.04386896723834217 0.0010227005720572719 0.02139860416923704 0.044606084944362585 0.0010398847171848495
22 0.01939253131702892 0.03289274209074501 0.0007668160038957069 0.02681663213469807 0.03044725205779242 0.0007098052235399055 0.25951894047870044 0.33801679930246126 0.007880057265388657 0.046274254024078094 0.0989291367745552 0.0023062973929334095 0.03330175516009175 0.07058665282320278 0.001645559828880658 0.3399179692236463 0.1569329566692349 0.0036585184166357592 0.035496354807094725 0.03388635245758782 0.0007899796650106655 0.4797767063531092 0.227550406716822 0.0053047962095118875 0.019933639957063674 0.03405288675556753 0.0007938620158507405 0.019593574486001093 0.033346580378167845 0.0007773961635253405 0.26648210955122803 0.34535750913965346 0.008051188445865625 0.01956012716963851 0.03383791555438666 0.0007888504738823816 0.019436206094771702 0.03289862240538344 0.0007669530894375644
23 0.017821266122167848 0.03307482097386967 0.0007710607397455262 0.02375862329947757 0.027460872634797975 0.0006401848942605992 0.2526944747614666 0.3334009493281424 0.00777244970800945 0.04409517400261516 0.09967309014435415 0.002323640895294512 0.030910634178337844 0.07003176433095708 0.0016326239242042495 0.33390780850710605 0.15540529753809817 0.0036229046795073286 0.03228954776130944 0.03116846338583048 0.0007266185493187273 0.47963318157859275 0.2274401685183171 0.005302226268257949 0.018495903808071486 0.03692166947061471 0.0008607408577401955 0.018108375265522014 0.03444252456541443 0.000802945494129602 0.2593617682408909 0.3407003778221636 0.007942618512211478 0.018041660197245787 0.0357897962434338 0.0008343539270735785 0.01785648438042322 0.03330396878759849 0.0007764027756980231
24 0.0184989751341 0.0444650450969605 0.0010365967087884514 0.023032092905276216 0.0294945108147904 0.0006875943287871996 0.2479129325076859 0.3304955647535007 0.007704717580868436 0.04266897147730602 0.09463503152560017 0.002206190548139896 0.030130784652579696 0.0732394599794915 0.0017074037145949964 0.3372116437735479 0.15912913557247144 0.0037097171013113594 0.03080068193008438 0.03149193291352217 0.0007341594715660204 0.47950835354798094 0.2273344523375711 0.005299761747086587 0.019219293535060005 0.04943146718159883 0.0011523770206303546 0.0188360918247504 0.04672692732304825 0.0010893271100759546 0.25472772154716744 0.336919736449835 0.00785448185576326 0.01867074933891586 0.04669255910958045 0.001088525896968221 0.018585994981686862 0.044860462558363186 0.001045814925888956
25 0.016820729345024592 0.03513200222180039 0.0008190190248734563 0.022002335857564233 0.02820972389281149 0.0006576425792294595 0.24168218637814182 0.32657566725001497 0.0076133344991231935 0.03924241526041589 0.08783334137021107 0.002047625328788367 0.02781315673631618 0.06176784710137581 0.001439970360417137 0.33580483827639496 0.15411819987392647 0.003592899060494454 0.0291417422682483 0.02892648785105439 0.0006743522251653311 0.479395306710998 0.2272245689235112 0.005297200076787669 0.01737332784096555 0.03726766360964731 0.0008688068876969672 0.01704314398171757 0.03587597237643116 0.0008363629185329684 0.2490221113926625 0.33277398886857223 0.007757833616931307 0.01695697807849027 0.03572466745944725 0.000832835604468021 0.01685749785472711 0.0350977819802426 0.0008182212613786616
26 0.015640133575184022 0.026549854691565185 0.0006189466789491547 0.021071465640664203 0.02815390654278319 0.0006563413305473439 0.2366032716442818 0.3219802462588964 0.00750620319487053 0.03738707068410468 0.08349745199000443 0.0019465443864123471 0.026120405063113243 0.05673900850634413 0.0013227349561738492 0.33903761683925887 0.15694381072438035 0.00365877145310106 0.027938449780210477 0.028634298834925756 0.0006675405336039571 0.4792789451313241 0.22709175524546615 0.005294103841953242 0.016112451315789842 0.028076963690971436 0.0006545475910654893 0.015864807141402065 0.02740066419564591 0.0006387812777854506 0.24448412607266976 0.3296469863970549 0.007684934995929576 0.015723066872176734 0.026777999612761613 0.0006242653348489366 0.015670839288687802 0.02646566370074138 0.0006169839663553118
27 0.01552948726162762 0.032873325333472 0.0007663633484077689 0.020395093803166214 0.027151833663538537 0.0006329803860947725 0.23222265929714686 0.318898154227647 0.00743435155390605 0.03585261913350322 0.08180557172047365 0.001907102224254738 0.0256829535161351 0.06142144328009371 0.0014318947796936774 0.3370115749317721 0.15645260914380607 0.0036473202572085413 0.02671831656023824 0.027265946829136915 0.0006356406629848728 0.4791478540524771 0.22699719143150923 0.005291899311673233 0.015990234317663225 0.03462944402072556 0.0008073030764003843 0.0157403121472842 0.03363623077666597 0.000784148673258046 0.2385074610561747 0.3243875271470192 0.007562323219944518 0.01563827335016393 0.03271614472719446 0.0007626990566298706 0.015543677198405822 0.032855871523765734 0.0007659564543709388
28 0.015176688544869666 0.02775696518170277 0.0006470875873524202 0.020374990463159895 0.02777467872598298 0.000647500536482727 0.22908794819658337 0.3153335219841882 0.007351250636240205 0.03499133109149866 0.08449997855963717 0.001969915907576627 0.024663814688985777 0.05693803399593179 0.001327374761823921 0.34086943453542107 0.1561338072177401 0.0036398881489852213 0.026448228945443783 0.027522359382148802 0.0006416183114492918 0.4790337158978983 0.22690967726194539 0.005289859127075547 0.01551115312814779 0.028459871734279916 0.0006634741808529655 0.015323460009579654 0.02805754399969068 0.0006540948671781431 0.23656039530051357 0.32337300000131797 0.0075386719339081 0.015241395871045295 0.028104665472145424 0.0006551933921690285 0.015215109581714755 0.027819451340645212 0.0006485443034439777
29 0.014790731978627483 0.032186560549449364 0.0007503530618269882 0.02015629376483867 0.028539500068214346 0.000665330525959616 0.2222516988201651 0.30959973929932605 0.00721758113816423 0.033222313644015566 0.07972741047559527 0.0018586548404260438 0.024591576259559517 0.06288850892812035 0.0014660959239634033 0.3377317815768798 0.15778553619674338 0.0036783942793559817 0.025526231203791473 0.027547125378480017 0.0006421956717157848 0.47890483666840933 0.22682379570654307 0.005287857002991752 0.015315682891526945 0.03528099630218212 0.000822492467282339 0.014996571837205114 0.03350234410182917 0.0007810274240569305 0.23047124864427537 0.31772600787690447 0.007407025751205331 0.014859061143707088 0.032406814939978754 0.0007554877687821056 0.014841855388669823 0.03277681743709862 0.0007641134964727356
30 0.014706803768608327 0.037768025694087895 0.000880471638937017 0.019286162747864495 0.027267998041546466 0.0006356884821207385 0.2169786711141244 0.3055977927917515 0.007124285279148384 0.03276312222411404 0.08539440965198128 0.00199076743993289 0.02241741939060643 0.05714318761757131 0.0013321574302890902 0.3366086139305396 0.15490868997662188 0.0036113274560352 0.02431158297252652 0.026968629388381626 0.0006287094144079224 0.47878490264692447 0.22672387055958426 0.005285527485991671 0.01515362706608813 0.04045355781073107 0.0009430784292233555 0.014880347162798268 0.03886766453411606 0.0009061071015783686 0.22220335477374192 0.31082594724630414 0.007246167258325718 0.014684352613341313 0.03767835960624895 0.000878381287485869 0.014730144689241737 0.03792982209045991 0.0008842435368763385
31 0.013098714884445348 0.026702206202875573 0.0006224983918701451 0.01878293663708859 0.02693393593638037 0.0006279006191377819 0.2106941224753638 0.30062957243547944 0.007008463044882857 0.030279272591185343 0.07309153941939583 0.0017039552987568262 0.020155551024728376 0.04661109938753385 0.0010866268574060616 0.33741128607830506 0.1533562373925063 0.0035751357185538784 0.02352533324043824 0.027331795715855752 0.0006371757730719374 0.47866087342222724 0.2266455760915063 0.005283702236793138 0.013408224857502581 0.02787266153201899 0.0006497847724265635 0.013221945155918013 0.027178458416485977 0.0006336010788483149 0.21778551578164057 0.3075333887622607 0.007169409092881145 0.013128330126224413 0.027240977814504058 0.0006350585698298187 0.01313322436813598 0.026746687967287894 0.0006235353783499827
32 0.012685571101434763 0.025233281872173132 0.0005882539168371149 0.0179338754928083 0.025057152229778997 0.0005841478733769604 0.20713236799667173 0.2984876869266898 0.006958530081491693 0.028707287956416982 0.06764065136665551 0.0015768808157978255 0.019812445729307543 0.04770500640424907 0.0011121286962274305 0.33866988235510176 0.15778812140860385 0.0036784545474182373 0.02226630882047631 0.0249787816401499 0.0005823208495856164 0.4785472800363325 0.22654998017907982 0.005281473645593493 0.013006078598855594 0.026079739439983568 0.0006079870606359807 0.012816560457397826 0.02558468504656539 0.000596446045580907 0.21297928874385036 0.30514590286576604 0.007113750540928964 0.012613438081630976 0.02514058697262839 0.0005860929558489942 0.012702968088387081 0.02509702549738641 0.0005850774237210645
33 0.012591100649831015 0.025249083609882813 0.0005886222967469355 0.01767306944508544 0.02540742322746816 0.0005923136081152673 0.2012799337917301 0.29231661774848433 0.006814666289475187 0.028362918414140143 0.06897714781024232 0.0016080380497938448 0.018925726539210184 0.04295322424380294 0.0010013522034192665 0.33892060330545887 0.15619379717750095 0.0036412866721333 0.021669377204418215 0.02484258418336084 0.0005791457300024688 0.47843100871922173 0.22645674095843205 0.005279299995054228 0.012922418536683048 0.02641629483875283 0.00061583304882577 0.012723165079043182 0.0257965119175186 0.0006013842849728663 0.211998374704685 0.30476034541411423 0.00710476218649101 0.012500191208492136 0.024605625354778005 0.0005736215988272566 0.012608161100311774 0.025203401355327452 0.0005875573236963323
34 0.01151686370397667 0.02141538349870132 0.0004992487020712313 0.01749930536491421 0.026058407592528976 0.0006074897593779792 0.1972339940530542 0.2896898163276238 0.006753428665594064 0.02673593467519415 0.06669058455376332 0.0015547322690185376 0.017378723394558662 0.04032212944263573 0.0009400144895936536 0.33730235313593865 0.1569638312952011 0.003659238185064912 0.020844052158134826 0.02414269100217045 0.0005628293860846026 0.4783228451965561 0.2263675310840061 0.005277220279133109 0.011744442610998251 0.021684150935121903 0.0005055143752402467 0.011601141381338364 0.021543091230518042 0.0005022259039204454 0.20583762174564327 0.2985006669600264 0.00695883268007913 0.011546237018420051 0.021804336898020842 0.0005083162249474031 0.011546505831990362 0.021433801588473876 0.0004996780760030191
35 0.011384228034703724 0.019285169097829936 0.00044958782278634827 0.01761441928880194 0.02608215788108273 0.000608043440834816 0.19498052639650115 0.2875484987293667 0.006703508941685456 0.026818790948777066 0.06556661512751924 0.0015285295966613447 0.017442843510963455 0.04280507669591692 0.0009978984959009482 0.33828833847218637 0.15572662799554238 0.0036303957344223483 0.020703072308899506 0.024166484558608124 0.0005633840762291843 0.4782172812837587 0.22628079591857533 0.005275198255162917 0.011661807865292001 0.020077871816704722 0.00046806780020774595 0.011505516683755612 0.019709838378648356 0.0004594879764432266 0.20337002706705035 0.2957048765269712 0.006893655479537724 0.01139495142705808 0.01956952299194413 0.00045621685712393185 0.011402258549051256 0.019257393648316294 0.00044894030428078557
36 0.011576190029751587 0.025870840895689386 0.0006031170882112625 0.01723285983210252 0.02685962398856196 0.0006261682129215226 0.19111784867784812 0.2835295801628639 0.006609817419505702 0.02608099370832388 0.07061339378758659 0.0016461832308272799 0.01664504236181439 0.041106172836130266 0.0009582925954512212 0.3379143957018223 0.15282749310319013 0.003562809303750955 0.020014937892618902 0.025631313908282775 0.000597533086524763 0.4781122739245033 0.22618936182493074 0.0052730666868639 0.011848926557649216 0.027691663077942155 0.0006455652242087957 0.011692434251334887 0.02694380777025844 0.0006281307574517181 0.19872554818111227 0.2912707008378095 0.006790283225769584 0.011597833407339532 0.026161970905229558 0.000609904091554244 0.01158672276211292 0.025632345779762377 0.0005975571421526683
37 0.01177345317973395 0.03884617890952399 0.0009056062153723648 0.016937931728285636 0.025526935291544265 0.0005950997474751096 0.1869372260399887 0.2790852017092596 0.006506207312565061 0.025568061990559054 0.07387393866217733 0.0017221950751532594 0.017036864172023096 0.05143763523086183 0.0011991460544322505 0.33790849135322965 0.15617626712621022 0.003640878000705367 0.01965267735158684 0.02567181084788659 0.0005984771762972523 0.478020953309414 0.2261205421167447 0.00527146231914427 0.012080395070525303 0.040311907346976386 0.0009397761857598378 0.01190849838484889 0.039778327499335395 0.0009273370414222039 0.19529066581358762 0.28889172495077126 0.006734823064435811 0.011814398205830676 0.03894897695047708 0.0009080027070590259 0.01178723349518524 0.038939059642051896 0.0009077715086142436
