x bayesfilter_mean bayesfilter_std bayesfilter_se leaky_mean leaky_std leaky_se pf1_mean pf1_std pf1_se pf10_mean pf10_std pf10_se pf20_mean pf20_std pf20_se smileOriginal_mean smileOriginal_std smileOriginal_se smileextended_mean smileextended_std smileextended_se tsor1_mean tsor1_std tsor1_se tsor10_mean tsor10_std tsor10_se tsor20_mean tsor20_std tsor20_se tsorOriginal1_mean tsorOriginal1_std tsorOriginal1_se tsorOriginal10_mean tsorOriginal10_std tsorOriginal10_se tsorOriginal20_mean tsorOriginal20_std tsorOriginal20_se
1 0.5408393402487752 0.3671025567683414 0.00604657917274798 0.6736636160738817 0.4066834453387334 0.006698519542151667 0.6267425411405447 0.47848318832396214 0.00788113955538439 0.5590676666645662 0.3963584843171573 0.006528456182141093 0.5472327629139395 0.38264381400653663 0.006302560616086415 0.3409889537356258 0.158438573050997 0.0026096559620929502 0.5627934405965742 0.342003954895113 0.005633177847821975 0.4723275747570012 0.22358736842125357 0.0036827276200056993 0.5375764417618513 0.3699442689976346 0.006093385270019131 0.5386251134864835 0.36848001695234 0.006069267443113559 0.6429207157256748 0.48111311039989796 0.007924457238024063 0.5412684303843073 0.3673700567658585 0.006050985189224508 0.5410117415307129 0.36739454247311887 0.006051388495507237
2 0.27982897702948717 0.26544439186694724 0.004372158411302715 0.48446878565144635 0.294562769917826 0.004851769830565456 0.5405778149306953 0.4575022918091784 0.007535561325124533 0.33515378261861967 0.3410066420293378 0.00561675101806629 0.3095509315753216 0.3092479417318366 0.0050936506140187195 0.33639314872760173 0.15717370033724679 0.0025888221300584715 0.39236488751499365 0.25060625441341716 0.004127758117066943 0.4712394216942443 0.22298759776750648 0.0036728487437175644 0.2794128335140873 0.26807281882016015 0.00441545146764178 0.2793883499022025 0.266504629230054 0.004389621676103609 0.5409873719870423 0.4601985376521229 0.007579971432485469 0.2802184337426654 0.26576317266830884 0.004377409078503602 0.2800122419589993 0.2656077465172911 0.0043748490404152875
3 0.17956746479588556 0.19781550951945487 0.0032582370181138895 0.3496478816507043 0.21625920203685747 0.0035620247335306178 0.4817092103099618 0.4373322913953702 0.00720333943734996 0.250842261566748 0.2959821782904728 0.0048751490333125685 0.21863160473326393 0.2554111214156563 0.004206899512864677 0.33460656422517543 0.15551779871440294 0.002561547625753873 0.2866128029650708 0.19470658472912158 0.0032070296387582296 0.4708303087395167 0.2225377011247377 0.0036654384557206557 0.18009824010756686 0.19970068211593925 0.0032892878652103614 0.1796084939038806 0.19841478206138935 0.0032681076899576363 0.48507528402504996 0.4391689327635468 0.007233590922227609 0.17991132134340523 0.1986280916573006 0.0032716211314638426 0.1796463103719808 0.1978653894104289 0.0032590585942765767
4 0.1303639179559589 0.15584275981504256 0.002566900089219064 0.25506626659199577 0.16244446331882983 0.0026756373403623392 0.438737061472019 0.42280650000258324 0.006964083823124605 0.20082354798169327 0.25577416864186503 0.0042128792963236706 0.16907232840423422 0.21574076884395674 0.003553485573862948 0.3349144179764835 0.15616434310061897 0.002572196916389073 0.2178605443395872 0.157961262529947 0.0026017941376455227 0.47057991510256286 0.22209146840965538 0.0036580885166056353 0.13100501102559164 0.15753474322826133 0.002594768899932523 0.13037728516643057 0.15621536544747916 0.0025730373100452363 0.440955700116602 0.4219269970942994 0.006949597451756301 0.13075820958265955 0.15650522432631597 0.0025778116016634688 0.13039498733036037 0.15584490123042577 0.0025669353606641073
5 0.10285896727367055 0.13093089832016203 0.0021565745818312677 0.18939536577644875 0.12517639127173108 0.002061791579569501 0.4030093203051392 0.40870203879835004 0.006731767976263952 0.16692191673904708 0.22859274936957075 0.0037651716990123817 0.139110953022707 0.18892697903702754 0.0031118332344832124 0.33535007658224014 0.15653854965478983 0.0025783605061408684 0.17171404532208817 0.12996958192745695 0.0021407406532154565 0.4702605812832073 0.22181471557256985 0.0036535300957778113 0.10370181367677046 0.13279560828141299 0.0021872883870255773 0.10299801501004513 0.13144159112419565 0.002164986248858939 0.40548242126789424 0.4065766866596348 0.006696761110362931 0.10330042165420013 0.13165649858787765 0.002168526008988661 0.10302875830675577 0.13113942098870465 0.002160009177426992
6 0.08091537467172775 0.10369837813267542 0.0017080252967577626 0.14259144551207797 0.09845853575354874 0.0016217193824731527 0.3746842761844154 0.39529081379457126 0.006510870485103032 0.1402864877191429 0.2028000172975709 0.003340337293260096 0.11422864484436045 0.1612257880906711 0.002655564431260868 0.3355565320900788 0.15619066792595687 0.0025726305149507815 0.13919567580831996 0.10786219457232987 0.0017766078911825897 0.4700148869470196 0.2216039721250532 0.0036500589215322137 0.08176121213618313 0.10527689478684132 0.0017340251862952754 0.08102988032650485 0.10406989406307011 0.001714144569003764 0.37642796014505114 0.39085177831802237 0.00643775473321104 0.08118614400291357 0.10367663559327424 0.001707667173439137 0.08104404495971171 0.10378867881288649 0.0017095126473691445
7 0.06855142397697088 0.09115774961580975 0.0015014674784990893 0.10979337847243208 0.08009934042358814 0.0013193234278173415 0.34988621035478296 0.3813268916278743 0.006280869469347902 0.12248468163028471 0.1838842806756885 0.0030287744970161116 0.09655035540496497 0.1408126725972668 0.0023193381731822374 0.3366899262926493 0.15562166521499926 0.002563258420210824 0.11618551442393132 0.0922689721082223 0.0015197705239424662 0.4697846310763154 0.22139328549853884 0.0036465886831904466 0.06935490067014433 0.09289476250236928 0.0015300779737109044 0.06864297738477824 0.09159091671999205 0.0015086022127638824 0.3502772231600478 0.37797219517162506 0.00622561396281639 0.068864482978471 0.0914166054613221 0.0015057311163718344 0.0686182220358251 0.0913022084130309 0.001503846872318318
8 0.05811693016110241 0.07969279990230836 0.0013126272623901973 0.08520926090151675 0.06906535100350528 0.0011375815973950145 0.3283663649022312 0.3693614356460863 0.006083785369556225 0.10563589377118916 0.16408894800261783 0.0027027237952386815 0.0824220632171883 0.12496159246598104 0.0020582536091543324 0.3340171560073894 0.15476075941231035 0.0025490783634385104 0.09733736398500324 0.08044793882732457 0.0013250652234241098 0.46957934456925493 0.2211076321692215 0.0036418836615559435 0.058872847801033676 0.08107535198699466 0.0013353994019091786 0.05822159994204278 0.08004894268255412 0.0013184933220998208 0.32722797339446796 0.3644831363804172 0.006003434464354437 0.05829635001616456 0.07992653140056429 0.0013164770748834982 0.058197006382229945 0.07976119195804689 0.0013137537540808312
9 0.05205666934557769 0.07323698463781647 0.0012062929495348978 0.06901952272434597 0.061352633990366515 0.0010105447429871247 0.31068767398617303 0.3588635414148146 0.005910873611121985 0.0947871559951963 0.15207366317477797 0.0025048189600498116 0.07272444928039491 0.11193896706623731 0.0018437567769617976 0.33514710537568254 0.15600959825086913 0.0025696481000751135 0.08463353882743238 0.07133362571634164 0.0011749425538466532 0.4697083514336463 0.22094446375629395 0.0036391960999765764 0.052964554580642816 0.07536820979311624 0.0012413965504193892 0.05226825203685803 0.07397553152436068 0.0012184576216134257 0.30800763548707694 0.35265546928747105 0.005808619897722216 0.05228821490175507 0.07333830047836233 0.0012079617318411476 0.052150424221343986 0.07339111891669706 0.00120883170908125
10 0.04642340973792227 0.06869555028484221 0.0011314905765554446 0.05695002139926908 0.05577527224762617 0.0009186795169603376 0.29257381943182714 0.3463590025321022 0.0057049102284677505 0.085669685727887 0.1431759617439416 0.0023582641209044775 0.06384939437647223 0.10122135691520635 0.0016672260578860629 0.3348441274165435 0.15590832629884535 0.002567980040660651 0.0741617199975055 0.06468782047449372 0.001065478899016117 0.4693326634000467 0.22052701037656894 0.0036323201878781723 0.047226784214801025 0.0703844183879368 0.0011593080747161406 0.04658194913775707 0.06917425995625512 0.0011393754465341217 0.29095149524017444 0.34311497178744943 0.005651477506808038 0.04667000014357557 0.06891981686866218 0.0011351844915932657 0.04651737628623377 0.06870041975599737 0.0011315707820520457
