x TLeakyIntegrator TParticleFilter1 TParticleFilter20 TSmileOriginal TSmileextended TBayesFilter TSOR1 TSOR20 TSOROriginal1 TSOROriginal20
0.0024244620170823282 0.01962618255171087 0.03457901686428788 0.002562297289169258 0.31302972547603186 0.0139027381752114 0.00011768671235294452 0.04319230223004737 0.00012532088867840858 0.03330832752063589 0.00012120994569425267
0.0028942661247167516 0.01973003472852082 0.03457804618211584 0.002542228164158158 0.3159413420055412 0.014134313647997972 7441070191759047e-20 0.14656424138748628 7918397739858397e-20 0.035229925984078765 7047956566972116e-20
0.003455107294592218 0.02036591276702131 0.039043224020087225 0.0027951762007993146 0.32001851124392644 0.014927277424526146 2105848002005757e-20 0.05871111914617005 4375829467739671e-20 0.03648748945781569 28603565111490897e-21
0.004124626382901352 0.020814768339745385 0.04036139822376672 0.0026277747859020564 0.31803810841836944 0.015077590060160254 0 0.06129238796180325 61369133601777565e-22 0.04036890767827059 12470770576976029e-21
0.004923882631706742 0.02223921390501038 0.04383470567071755 0.0032575600644801934 0.3139175861395203 0.016013319525233473 4233948848903282e-21 0.14564202049016506 30625571730386394e-21 0.04502538818096863 14243249870912744e-21
0.0058780160722749115 0.023244414427503756 0.04668633404470958 0.0035848143626757457 0.31416760977648756 0.017013620401584776 8903661446854616e-20 0.06896715638285283 0.0001333236180731355 0.04897370248084408 9670334082633597e-20
0.00701703828670383 0.024668091069199174 0.048365184387869714 0.004692044117805511 0.3172020297982464 0.018198171994863222 0.0002150376696919247 0.176739467761736 0.00024547818009990757 0.05130991848502724 0.00021884070115867071
0.008376776400682916 0.026931977000520437 0.052054604134194785 0.005647273907032065 0.313401981974551 0.020302043648602396 0.0006028096231339049 0.3287357157679985 0.0006337437364785405 0.058157705251958874 0.0006169629164626753
0.01 0.02968518189275558 0.06138374943035918 0.006509222697001139 0.3105799151671463 0.022689198675756087 0.000927538108870498 0.4060587678606824 0.0009791268055512406 0.06582033045258696 0.0009350843273058067
0.011937766417144363 0.032485938270947715 0.06523834256944304 0.006885040059264946 0.30876856513489537 0.02486251735156694 0.0016150305322136342 0.32021628604574603 0.0016610766536550234 0.06934511986258923 0.0016287379882078262
0.014251026703029978 0.03638445942553451 0.07070726465886115 0.008501711906487346 0.30698553331087547 0.02807021389582077 0.002438405250518305 0.27339475343535014 0.0024893594970751692 0.07775725758351515 0.002433083868640426
0.017012542798525893 0.03998175065576515 0.07755541226136209 0.011457712960866027 0.3019705980137579 0.03159178946734402 0.003605973369170512 0.23068118831497583 0.003691537824438783 0.08684804660849674 0.003632721800139939
0.020309176209047358 0.045131315759417485 0.08587458158841074 0.013374142410814305 0.300120576057136 0.036504091125227824 0.005367045035516986 0.16588953988663724 0.005436319157659027 0.09714265808251216 0.005395500599112722
0.024244620170823284 0.05207859729565517 0.0979841750637572 0.01682339412949177 0.2926903715839959 0.041701275393507944 0.007599259876721998 0.20227654171696857 0.00768964246537189 0.10897199650923356 0.007614769077605492
0.028942661247167503 0.05895274271812329 0.1017668627807134 0.019925356876237747 0.28910836927353856 0.04753358600217255 0.010102147949961289 0.32723175952662814 0.01018091440935033 0.11501401797812064 0.010134346104790783
0.0345510729459222 0.0662470842356471 0.11490459456047819 0.02425915602233792 0.2812477672170312 0.05317465480419279 0.013485864302971766 0.24148265457469595 0.013605767933326983 0.12889297070630645 0.013519116919015452
0.04124626382901352 0.07340103326335772 0.12069581085729951 0.029544797799198275 0.27464342444582707 0.05895844879556429 0.017383995590047566 0.3085683299903665 0.017516830989546747 0.13826029517700206 0.017412618566199994
0.04923882631706739 0.08415834497082929 0.13529899531356104 0.036790359911788986 0.26885936068683564 0.06812514055219994 0.023058660176406218 0.280497668457882 0.02320547557908048 0.14970084256270327 0.023087296424901066
0.05878016072274912 0.09335654726837447 0.14636712801100404 0.04289682029906855 0.25969011222205113 0.07612536248291774 0.02920117705796195 0.33783559721290246 0.02931671090218506 0.16075204844252522 0.029224174474264772
0.07017038286703829 0.10413999331411969 0.15993234852850663 0.05037322894799581 0.2525451013807841 0.08508043016563852 0.03650183976180109 0.3568722396822283 0.036633812971914925 0.17789109189209656 0.03656614879381105
0.0837677640068292 0.11449210324521578 0.16838437926767372 0.06050134419525785 0.245743778542633 0.0939694639045057 0.04532972863694254 0.3620676254496108 0.04547185879172155 0.1862875175231524 0.045354877267371946
0.1 0.12388943778510221 0.17620959662961205 0.07035351315115791 0.23529581679088696 0.1016359772496447 0.05467038360252123 0.35727650958430995 0.054835483288004236 0.19512650532103787 0.054733507276399626
