x TLeakyIntegrator TParticleFilter1 TParticleFilter20 TSmileOriginal TSmileextended TBayesFilter TSOR1 TSOR20 TSOROriginal1 TSOROriginal20
0.001 0.005255582020810443 0.016513163664359443 0.009610853469769868 0.019807856890369655 0.011599629889359201 0.008875567713650553 0.025633455990261934 0.008417847025580422 0.01650914514859928 0.009095462668999028
0.001193776641714437 0.005026159311314868 0.01624999842931521 0.0092663707173888 0.019801558628756596 0.011353435848564044 0.00850535216251063 0.025928481186374135 0.008083288438450676 0.016350409920982793 0.008724001261069165
0.0014251026703029977 0.004639767328014276 0.016083396998649427 0.008816065385952268 0.019379752189110158 0.010915756999666858 0.008019751276200346 0.025734481982786103 0.007713613036510996 0.01604817375031995 0.008219045674806889
0.0017012542798525892 0.00456329758752331 0.015708389712042893 0.008429628049672627 0.019129606291544463 0.010550601384204878 0.007621349840055511 0.025613054162458876 0.007316841461265457 0.015632593359337033 0.00781458388649709
0.002030917620904735 0.0043634674648260685 0.015027341009014126 0.007955230566814412 0.018430693020130905 0.009967353407221668 0.0071343504780885586 0.024885985445619145 0.006817540651756324 0.01492372087372466 0.007323676279856701
0.0024244620170823282 0.004211272287409755 0.014568307908654939 0.0074041935142877035 0.01805706886397597 0.009523128205668745 0.006662176269135887 0.024494821652876843 0.006430439992154808 0.014493443661814816 0.006838851127462222
0.0028942661247167516 0.0040050503948620125 0.014263731954243752 0.0070216255356450145 0.017832479408687492 0.00918529375747082 0.006295563642866915 0.02433024121900454 0.005992390329662593 0.014233696319644048 0.006518165114709736
0.003455107294592218 0.003760974006476422 0.01308720190015359 0.006242774739601669 0.016423645075416417 0.00818200705154782 0.005635617837828236 0.0228202382256361 0.00539713682595642 0.013043648097719185 0.005775641779293237
0.004124626382901352 0.003589767454695879 0.012130151281248088 0.00566677278439167 0.015139099522532276 0.007298999984007572 0.005036826197630051 0.02138528943979258 0.004832546588142472 0.01213710891445804 0.005143986138728752
0.004923882631706742 0.003459142244846735 0.011161051816093703 0.005009030060479603 0.014317705940660693 0.006578014914381166 0.004477220715074184 0.02057658626579798 0.004314444804901639 0.011194078204334571 0.004586245984611418
0.0058780160722749115 0.00338986886630371 0.010417005870502953 0.0045705613812797065 0.013408304261874305 0.0059003433296365895 0.00402272764709123 0.01959492407943539 0.0038475463500162645 0.010417822948211983 0.004099994562611436
0.00701703828670383 0.003433095113601254 0.010141723639874752 0.004084188180916409 0.01283578745533389 0.005368186729023134 0.0035345131583140784 0.0190825318457514 0.00341173783404574 0.010107648668386319 0.003640154883105748
0.008376776400682916 0.003555782261137541 0.009098490088368766 0.0032700381410410897 0.011850301951134687 0.004514055522282042 0.002782725682911843 0.018151620279016928 0.0026819411428843486 0.00909372297624795 0.002857521153168679
0.01 0.0034668484487314546 0.008425177939437105 0.002842087751430614 0.010978430043705736 0.003961655416337121 0.00240525583257885 0.017175576888814575 0.0023019230742320675 0.008470784925919116 0.002488694691808622
0.011937766417144363 0.003759768719791919 0.007619259739627069 0.0022191040712520194 0.009866076318566909 0.003167095779503004 0.0017883097997032863 0.01603133957402731 0.0017193460074190255 0.007683607701985758 0.0018452853517522284
0.014251026703029978 0.003941405428603061 0.006892465519042219 0.001801029656649706 0.008866756857566289 0.0025761455862895882 0.00141141589715316 0.014905052209936712 0.0013699023024675086 0.006953283213701568 0.0014847753661626807
0.017012542798525893 0.004419968205589136 0.006076428061681648 0.0012654248136217718 0.007784973208951617 0.0019386764456587047 0.0009288487700390216 0.01377280439454922 0.0009631515390719908 0.006171564880739028 0.0009868194574908958
0.020309176209047358 0.004632399675021982 0.005566226550996502 0.0009856272265561065 0.006862969930838417 0.0015253629878839159 0.000634763227461678 0.012688735739346573 0.0006772505819061421 0.005703194261500448 0.0006756181065004814
0.024244620170823284 0.004919527985615835 0.004933689990949241 0.000652102592649792 0.005781582896417111 0.0010322576456957 0.0003518285424423985 0.011453058373264956 0.0004538763572325896 0.0049838781134699806 0.00040365761086772617
0.028942661247167503 0.005285956555823871 0.00442891547349222 0.0004887145138902857 0.004910352857604494 0.0007009556632057191 0.00013900416158022996 0.010408504595244054 0.00024864142684572627 0.0045123947208676775 0.00018291402396728926
0.0345510729459222 0.005505032277422182 0.0040614269814045895 0.0003386084666511663 0.004053119425101798 0.0004431980423395439 3507986757525852e-20 0.009365892212758128 0.0001701954815503566 0.004012469732064709 7652641059728571e-20
0.04124626382901352 0.005866189339006931 0.0037828494608741006 0.00029100762279252526 0.003426890613265971 0.00030285084244435073 0 0.008573832393102884 0.00018317032646562523 0.00376846967325142 3399503685972555e-20
0.04923882631706739 0.006318419999938919 0.003669487269223906 0.00032709712856070217 0.0028704814886030654 0.00027156683558868244 33007505903983464e-21 0.007899983682864289 0.0002341182561966873 0.0036794760185639534 6937148008881108e-20
0.05878016072274912 0.006533633091921898 0.0034803229460789627 0.00040963682125751133 0.002259402141183857 0.00028993348811150177 0.00013371692391699747 0.00704576277826071 0.00037111430029992606 0.0033982830595768974 0.00016726550962874176
0.07017038286703829 0.006630401093593811 0.00346879630276508 0.0005231342581956781 0.0017693875322745863 0.00031461956388595044 0.0002510174974463507 0.006265945728665647 0.0005232566315266536 0.0034377805825686406 0.0002859949443807623
0.0837677640068292 0.007039946480684817 0.0034263018952804952 0.0008010734794068712 0.0013270852590902098 0.0005418200136497499 0.0005130320600872547 0.00556971349400778 0.0008124884223989701 0.0034167536752096606 0.0005423666868022807
0.1 0.007011756404108022 0.0035137760477701348 0.0009779012556085653 0.0010019110634298702 0.000633606954631858 0.0007050800678795356 0.004911255370045723 0.0010665639031647335 0.003524680153868927 0.0007275698260023264
