x TLeakyIntegrator TParticleFilter1 TParticleFilter20 TSmileOriginal TSmileextended TBayesFilter TSOR1 TSOR20 TSOROriginal1 TSOROriginal20
0.014251026703029978 0.005595037580484425 0.006862070770335037 0.0016584724517503535 0.008964059950440448 0.002410948992046004 0.0010037878125519345 0.014905052209936712 0.00134922373191481 0.0075015301805474235 0.0013541538985731398
0.017012542798525893 0.0059746685851804725 0.006754005309231283 0.002055678190714217 0.008019224683168149 0.0026282630247645884 0.0013706474829565593 0.01377280439454922 0.0016673238376225495 0.007260376938333729 0.0017714330467759193
0.020309176209047358 0.006012509603977336 0.00672570161546112 0.002367308980576823 0.007221455361671764 0.0027881180721536017 0.0016638086336966604 0.012688735739346573 0.001967609540283681 0.007302003332156002 0.002068797721508673
0.024244620170823284 0.006074003507425919 0.006864258121765821 0.0025717343233848285 0.006265359928899601 0.0028711452097285282 0.0020334801551010924 0.011453058373264956 0.0024969268694250008 0.00715764685840152 0.0024552231665140416
0.028942661247167503 0.00612875213146585 0.006761901769522516 0.0030375450464521225 0.005534441678183639 0.0030647573150087287 0.0024367614472210336 0.010408504595244054 0.002789772069916055 0.00717165854842345 0.0028436955246601177
0.0345510729459222 0.0061490579393704906 0.0070333785651245165 0.0033934266027581643 0.00482114281031976 0.003244592972719375 0.0028283985017041047 0.009365892212758128 0.0038025864419017306 0.007307458371582719 0.003240084916181468
0.04124626382901352 0.0061768695477498435 0.006881269396148661 0.003528063479392947 0.0042967228397806645 0.003339660709406514 0.0031240331305170017 0.008573832393102884 0.0036329384606262165 0.007290208158362371 0.0035132632402128
0.04923882631706739 0.006339010624634992 0.006771665894316801 0.0040050711186335845 0.0038987367332177503 0.0036381428782765873 0.0035920597348167924 0.007899983682864289 0.004019199216358679 0.00722773957225319 0.004034454993547456
0.05878016072274912 0.006212394236592988 0.006893374812318196 0.00428057255185562 0.00340718101563673 0.0037120480391425494 0.0038349183141032916 0.00704576277826071 0.004273628934559261 0.007132749470298683 0.004203228257438192
0.07017038286703829 0.005987307749556293 0.0066187855440448425 0.00429874976705702 0.002961558216176302 0.003688466000059492 0.003919068718492156 0.006265945728665647 0.004345263580006538 0.006811569237021895 0.004212309969691904
0.0837677640068292 0.0059632178538230815 0.006756338206066963 0.0044631917072382905 0.002619565587842987 0.0038760023709907727 0.004113498223476095 0.00556971349400778 0.00438030132720222 0.006813283413615784 0.004366512708044338
0.1 0.005682631322604829 0.006389655082792777 0.004331276915515228 0.002282915508258841 0.0037449104069040805 0.004030787709912196 0.004911255370045723 0.00429123648296836 0.006506638188337906 0.004232969912598129
