x GBayesFilter GNassarJN GNassarNatN GSOR1 GSOR20 GSOROriginal1 GSOROriginal20 GLeakyIntegrator GParticleFilter1 GParticleFilter20 GSmileOriginal GSmileextended
1e-4 21186018227783625e-21 0.0005626713541152845 0.00016116101627866732 0.00019705054557216182 19870454948166357e-21 0.00022376521721191543 0.0006512828444961609 0.004193981269949277 0.00030256624876972345 6852701767238106e-20 0.0011574031755075783 0.00014112743755278817
0.00011937766417144369 22135793460489587e-21 0.0005631005745815858 0.0001653463286821281 0.0002058624093591288 20238749401274924e-21 0.00024270251897005302 0.0006648046382213899 0.004195642972906125 0.00031734196839226477 638280430532654e-19 0.0011584602504388288 0.0001512232573832958
0.00014251026703029977 18276930948478732e-21 0.0005640198144036975 0.0001551263096950486 0.00019310718136276124 16484452412789984e-21 0.00022435825423608457 0.0008036646153501573 0.004220721767925658 0.0002941404781676035 585569937576992e-19 0.0011575458113032631 0.00013593230638136728
0.00017012542798525892 2052558156134335e-20 0.0005442472419100254 0.00016634255723972167 0.00020764727095241167 18735104569832647e-21 0.000238614010551369 0.0008564843163709131 0.0042206377207772375 0.0003257747396819275 6712475114556056e-20 0.0011587565484504386 0.0001527554839700855
0.0002030917620904735 17451799621095445e-21 0.0005411750780884339 0.0001609047842462024 0.00019795616136515217 15739212396778672e-21 0.0002382529965390046 0.000798531935253347 0.004220577419452376 0.00032297843038526196 6054649172788115e-20 0.0011579068811587712 0.00014754259761757068
0.00024244620170823283 18642543335118137e-21 0.0005442588507607504 0.00016024959419195777 0.00020462972918640194 1692350947261599e-20 0.00022763528839840941 0.0010443752225114688 0.004249410866769936 0.0003104726698556739 6491044614617008e-20 0.001162760389056133 0.00014663728198215366
0.0002894266124716752 18406365710655274e-21 0.0005453701972985911 0.0001581300258185143 0.00020508898131441888 16364141453874833e-21 0.00022829476621016764 0.0012523983550092731 0.0042656205560442795 0.0003072760454138641 57762026621921546e-21 0.0011620688862212332 0.000145239327042136
0.0003455107294592218 14877439894201055e-21 0.0005520698382947001 0.000157311563494259 0.0002176864090709435 13079308034624847e-21 0.00024995069899435483 0.0015045465694341756 0.0042797682913498 0.000324372845481543 58263324806793604e-21 0.001152168359528651 0.0001462508808821386
0.0004124626382901352 15287388862093484e-21 0.0005487248954145141 0.00015546235355570347 0.00022633726985558141 13352914151578203e-21 0.0002488572574874817 0.0016170221117676733 0.004323257667981872 0.00032148805458379336 5834516134981352e-20 0.001165386342533507 0.00014241053639586922
0.0004923882631706741 14475679171822338e-21 0.0005761123757266757 0.00016065225058277773 0.0002502064751141104 12553392694438816e-21 0.00028854869225338934 0.0018658009569561774 0.004329512356455511 0.0003596596686760331 60985459330150236e-21 0.0011587657936700097 0.0001484533411219697
0.0005878016072274912 143593592362997e-19 0.0005608491630732397 0.00015540127519199793 0.0002372031343601638 12415490629094137e-21 0.0002736742269799813 0.0019247428135232255 0.00437106182740725 0.00034707933504927026 6187565500238494e-20 0.0011646478487705979 0.00014313767507612423
0.000701703828670383 13700822883592234e-21 0.0005344619418381106 0.00014558724859265823 0.00021114860439482808 12299950265943569e-21 0.0002564104401301195 0.0019113080632283373 0.004394224746826461 0.0003400373296169347 56088975894086986e-21 0.0011766242358878078 0.00013202734448210617
0.0008376776400682916 11043565843228592e-21 0.0005337113963584828 0.00014182014520666708 0.00023480830928923906 9819459302458556e-21 0.00026400322217033406 0.001968860408970993 0.004421697548732129 0.00033459651382009486 5240215088129813e-20 0.0011732045575956428 0.00012912949082934965
0.001 9626832415650141e-21 0.0005234052757474464 0.00014059311053458477 0.0002827103284032997 8638794047498904e-21 0.0002848312840060504 0.0028086951694656246 0.004498138944413635 0.0003311753281732045 618840628652823e-19 0.0011742456830722283 0.0001320643599825963
0.001193776641714437 9287792037252252e-21 0.0005180052323046168 0.00014537431442579576 0.00026957570030686565 8337101457651211e-21 0.00024899977351751764 0.002930858434954852 0.004542744329521332 0.00033830427601471926 56243959783175974e-21 0.0011786548976990827 0.0001353471366789458
0.0014251026703029977 6157788174867402e-21 0.0005129944638073611 0.0001368953388034389 0.00025725156832544693 5651720589432434e-21 0.00030852894909245325 0.0034058383665558885 0.004596624903493945 0.0003380153319710754 5113551080713162e-20 0.0011875763869699007 0.00012790431894538145
0.0017012542798525892 44384445533766144e-22 0.0005298920267871683 0.00014522616766822572 0.0002870387753290634 3694336063717594e-21 0.0003104637912880241 0.0040555085763316675 0.004703057774064018 0.0003913323907695799 5206912116348153e-20 0.0012006266058967369 0.00013707659367997823
0.002030917620904735 2749268660001442e-21 0.0005364017163519957 0.000148935609363293 0.0003132502645627528 23272052708990943e-22 0.0003269319394875357 0.004611679500080635 0.004796911646803637 0.0004117373813301793 5434379424697672e-20 0.0012093768401969123 0.00014449582275847546
0.0024244620170823282 29007956359742215e-22 0.0004829685241113144 0.00014450038636537423 0.0002828750793072702 2181879033076741e-21 0.0003612539603552969 0.005747217238547313 0.0049241387518165515 0.0004188408514773671 56843901349518e-18 0.0012251172478767508 0.00014739127266305912
0.0028942661247167516 11759003061039886e-22 0.0005151278162396212 0.00015712661353215818 0.00029853882996408855 7321583954225165e-22 0.00042925697874887094 0.007424811823576228 0.005156752478327904 0.0004300293866459237 51385988493936265e-21 0.001246112897370055 0.00016125238603997442
0.003455107294592218 15556046287917846e-23 0.0005236069480326863 0.00015226176316495218 0.0003369331862763463 25533598841547857e-23 0.0003942555353155979 0.008870118882132174 0.00530508535166861 0.00042740392642578193 51850181227469975e-21 0.0012706082241841822 0.00015978912424100558
0.004124626382901352 0 0.0005196280015095732 0.00015430897303881925 0.00036334452491967233 17523192580407325e-23 0.0004565466673618374 0.009902217969300893 0.0054821689250155545 0.0004547851536195194 5561456118636523e-20 0.0012789097571212426 0.00016245119701873388
0.004923882631706742 0 0.0005302473832090044 0.0001625279255912056 0.0003615416041217289 52875725172559125e-24 0.0005259435464166344 0.010657625160626377 0.00578832047941052 0.0004841819410153399 52885604283163946e-21 0.0013446442885045472 0.00016949806104732168
0.0058780160722749115 27357113753154454e-23 0.0005224460373860654 0.00016138213773552362 0.000364083480064813 7120074039270699e-22 0.0005215515649375597 0.012605040839437545 0.006135370683455671 0.0004975689596973427 57129448164791954e-21 0.0014231133350135845 0.00017285618524225474
